branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	16.299516261669527	24.077751546473692	8.395730206962304	7.009056484586026	31.463932148750423
Branch_B	46.95883111590826	28.810198358333654	35.355939926840065	39.881456441116434	
Branch_C	39.857369957158454	46.92993526838811	15.637756665261405	32.27010767711366	
