subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
2	Subtype Gamma	0.565539993926768	0.20549616090271622	0.380820743347368	1.1518568981768522
1	Subtype Beta	0.10200568619126557	0.262382829056332	0.1708436952794812	0.5352322105270787
0	Subtype Alpha	0.13824128123396195	0.1388151172836009	0.1473451183869078	0.4244015169044707
3	Subtype Delta	0.07652054958183337	0.17818252438888554	0.12815105583417521	0.3828541298048941
