subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
0	Subtype Alpha	0.38462858608191836	0.14110523164498473	0.3830041091175288	0.9087379268444319
2	Subtype Gamma	0.30695314382612343	0.20622066241321002	0.199586378648212	0.7127601848875453
1	Subtype Beta	0.10198971604587372	0.25372303534216284	0.10581471471537708	0.4615274661034136
3	Subtype Delta	0.09732900347831717	0.1831180716425544	0.14078697017772934	0.4212340452986009
