subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
2	Subtype Gamma	0.37894314402294604	0.20749771279956444	0.3553020921946145	0.941742949017125
1	Subtype Beta	0.11475620370552589	0.25003280879518347	0.14915912421405683	0.5139481367147662
0	Subtype Alpha	0.1633507057749917	0.14502648709740626	0.1876145894678869	0.49599178234028485
3	Subtype Delta	0.09177741148358153	0.18106333671119018	0.1363387227038713	0.40917947089864304
