branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	13.339544495634662	24.161108021169124	17.589913993252974	18.120058818552888	26.01797562495887
Branch_B	43.7977683481159	28.02227658342794	33.71096719374752	36.86018839612209	
Branch_C	25.678799393131403	41.965703913225994	25.412524680042033	43.288957387386105	
