subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
0	Subtype Alpha	0.2785530030088274	0.12410349520852988	0.2624620571751099	0.6651185553924672
1	Subtype Beta	0.2858613456127274	0.14919052507117353	0.1481018703513334	0.5831537410352343
2	Subtype Gamma	0.18710321626260087	0.17799378319990036	0.17890158778747675	0.543998587249978
3	Subtype Delta	0.1500420463722964	0.19233275714555387	0.11480676406302062	0.4571815675808709
