subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
0	Subtype Alpha	0.2959538513030532	0.13695099181409057	0.386765936207601	0.8196707793247447
1	Subtype Beta	0.33393099067250837	0.2028513267668723	0.2099510238453028	0.7467333412846835
3	Subtype Delta	0.13972729097238887	0.2631831661337969	0.10129065699881536	0.5042011141050011
2	Subtype Gamma	0.1333178661464899	0.1820450355474915	0.13138575728112828	0.4467486589751097
