branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	9.185182405615828	21.20484767415778	19.060789253588275	13.47089028668234	21.78745631138263
Branch_B	34.876676402331	21.045826833440465	26.24347775502893	28.601691020504088	
Branch_C	12.111244546303928	36.51149024364471	22.624607092468054	43.413010258137824	
