branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	19.32038107367603	17.132775346825476	30.243480911347877	25.810171154460793	8.746868531123631
Branch_B	39.63037041937751	21.59739093931961	34.11375346513762	26.46112503171485	
Branch_C	30.619831679435904	14.769462211814236	40.2183838096212	32.93298439713709	
