subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
3	Subtype Delta	0.3683380964094945	0.21184131481356144	0.3698785804569646	0.9500579916800205
1	Subtype Beta	0.19183187849653	0.27609797430513483	0.1520617636958601	0.619991616497525
2	Subtype Gamma	0.2072803712741439	0.16800393318193368	0.13449997092751387	0.5097842753835915
0	Subtype Alpha	0.156064806613828	0.12975041787125294	0.17421812204864734	0.46003334653372824
