branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	16.08747348851125	24.960916778516708	12.018711448153418	14.118621784880498	30.59508516357171
Branch_B	48.86818943873546	32.87033985655623	38.06907464251742	42.67024457748075	
Branch_C	32.77171324093168	46.182165008640816	17.547637391482105	38.69643125562355	
