subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
3	Subtype Delta	0.44042287302099287	0.2772333584871306	0.4006292799563131	1.1182855114644366
2	Subtype Gamma	0.20700475589412695	0.19403296710193546	0.18128436890754893	0.5823220919036114
1	Subtype Beta	0.18437317252249918	0.1811092625065979	0.12745253399320192	0.49293496902229894
0	Subtype Alpha	0.10300352955486862	0.13334552980075903	0.10052868918083331	0.33687774853646096
