branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	8.11424746239044	24.28209429207397	15.454266234192604	18.905461269973248	22.718268026643035
Branch_B	42.10895685981402	31.12795905919579	35.658271192955894	36.32054993632511	
Branch_C	19.356555142489164	42.0539185204367	36.98415842526767	53.029058411531665	
