branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	7.8963800692877255	27.31680599958358	21.700786775228273	22.20406794006171	21.923219164814977
Branch_B	32.696684547593996	24.851976006565103	29.104861755694692	26.40898246494806	
Branch_C	18.263209730111374	40.76080207888606	46.45813554291752	60.017017653406555	
