branch	distance_confidence	mapping_purity	feature_coverage	branch_reliability	outlier_penalty	final_vote_weight	explanation
Branch_A	0.5205625705740443	0.9736842105263158	1.0	1.0	1.0	0.5068635555589379	Combined weight for Branch_A
Branch_B	0.2554676211365426	0.9726027397260274	1.0	1.0	0.85	0.21119823199438828	Combined weight for Branch_B
Branch_C	0.5852092274956863	0.9166666666666666	1.0	0.85	1.0	0.4559755230903888	Combined weight for Branch_C
