branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	13.171670983826026	18.467538749589234	12.471647444425098	9.651761441784107	23.947793516867975
Branch_B	43.96426696438099	27.13775001597874	34.468253432357365	36.41798577695146	
Branch_C	27.29941168807376	42.47302110365593	16.339148498638764	38.6954007736946	
