subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
3	Subtype Delta	0.445051762015341	0.28366218536754234	0.3779403185017572	1.1066542658846406
2	Subtype Gamma	0.21524134416877475	0.19591317309786221	0.18566165152919661	0.5968161687958335
1	Subtype Beta	0.1765193223831991	0.17621243125973554	0.1377113003960771	0.4904430540390117
0	Subtype Alpha	0.09920122191042394	0.1304704957056717	0.11030703962355433	0.33997875723965
