branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	9.784668027173767	20.023189892280172	15.259567582862125	13.154956551333445	21.771350032775267
Branch_B	36.37545475619147	21.586385082080056	28.81094153424285	28.696123952819	
Branch_C	17.988705100740173	36.97406680829493	30.533218298515337	46.031566138503216	
