branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	8.959482341681733	27.924887127725864	18.1812560671613	21.262284130844748	24.144414720401098
Branch_B	38.810099007933246	29.16939972189311	33.991345469569886	32.311790778109774	
Branch_C	11.798788429817876	37.65209864734205	36.08770310540249	51.74723207842628	
