subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
1	Subtype Beta	0.32150805332667765	0.20304220589871855	0.21958146098913164	0.7441317202145279
0	Subtype Alpha	0.2926040211308451	0.13869153203645626	0.22808027533381417	0.6593758285011155
3	Subtype Delta	0.14502298091937862	0.2597287035038559	0.11755230957007139	0.5223039939933058
2	Subtype Gamma	0.13973504474346146	0.1832082955794375	0.13892939638951643	0.46187273671241535
