branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	6.971013234416411	23.960198229693173	8.299027774125957	9.686740820939663	26.699954207576578
Branch_B	39.4288244477992	25.706880213326922	30.667917027306608	33.39015865155565	
Branch_C	15.213995813683194	34.238370824650524	15.176136796278989	36.22207017874894	
