subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
1	Subtype Beta	0.35643816426510655	0.2042972206048659	0.2501687938058673	0.8109041786758397
0	Subtype Alpha	0.2440289287743439	0.1425719016179882	0.2460872082859564	0.6326880386782885
3	Subtype Delta	0.07738404837587427	0.2535842206392933	0.09703118901644699	0.42799945803161454
2	Subtype Gamma	0.06807847595946835	0.18352683136564693	0.11198506071000838	0.3635903680351237
