subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
3	Subtype Delta	0.30716424941344367	0.2709210864316438	0.3171602664313191	0.8952456022764066
2	Subtype Gamma	0.255143664955643	0.19604909768157072	0.21032229235288027	0.661515054990094
1	Subtype Beta	0.22642124922233825	0.18249758461827684	0.15867535262362423	0.5675941864642393
0	Subtype Alpha	0.1349537379992433	0.13569371386316245	0.13029856943835694	0.4009460213007627
