branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	25.113352824712365	12.026064221095002	29.729386846061985	27.380015287454018	14.193447257102285
Branch_B	52.4405845030399	30.45848323892032	43.45793638928599	39.56695983053384	
Branch_C	48.283755104954516	30.63347094741828	40.20622026197664	18.621478940106396	
