branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	12.367913045357774	23.439148020075038	19.27975728515356	11.907348657851037	25.70861035131337
Branch_B	35.94847926717139	23.389780389316897	27.222942378805374	30.81131842349173	
Branch_C	26.469882930644072	45.75405726159006	31.325092610754186	51.47880273137107	
