branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	21.751243725125335	21.983009335074982	31.66665530481836	28.830736822496167	14.475886232356704
Branch_B	37.336350158226736	20.8943536682095	32.71670775567999	25.078795523290626	
Branch_C	30.386985029213402	28.298947626635613	44.299379710245056	44.13367214613388	
