subtype_class	subtype_name	unweighted_vote_count	weighted_vote_sum	soft_support_sum	final_selected
0	Subtype Alpha	2	0.3854853580816797	0.6593701800415287	no
1	Subtype Beta	1	0.15428410797889108	0.5223098887166091	no
2	Subtype Gamma	0	0.0	0.7441440644690914	no
3	Subtype Delta	0	0.0	0.46186894529228406	no
