subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
1	Subtype Beta	0.5478824018848492	0.20599043813751985	0.34288315495360244	1.0967559949759713
3	Subtype Delta	0.12947423212954492	0.2613517058233775	0.18039900939159817	0.5712249473445206
0	Subtype Alpha	0.13741654837709372	0.13970118232964207	0.16048533603504442	0.4376030667417802
2	Subtype Gamma	0.09230233409921004	0.17769839170200794	0.14257059042178644	0.4125713162230044
