branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	20.67559226179483	23.917635424670028	16.17460077616238	7.574678200000273	32.89026659556085
Branch_B	49.370688988488936	30.60326477274616	37.31824188134797	42.31126900327991	
Branch_C	46.65907992411071	53.78763052811955	22.145597478672638	38.96634297290337	
