subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
2	Subtype Gamma	0.3525620831442646	0.22205907619121765	0.3401790314772846	0.914800190812767
3	Subtype Delta	0.20947105476343206	0.27367479645529613	0.1767272405869601	0.6598730918056883
1	Subtype Beta	0.21766723756552026	0.1598381138222979	0.14089063006505503	0.5183959814528731
0	Subtype Alpha	0.14227140356452245	0.1297897603341294	0.17063045121894413	0.442691615117596
