branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	28.69385064519502	21.241589549648072	36.79168881869878	34.60582747088896	12.372398524141222
Branch_B	43.74681100820946	24.058904763139434	39.59181879723267	27.87331198494026	
Branch_C	46.56338807257902	23.918525131291858	57.18485683972647	42.20363782666242	
