branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	24.073073244960952	8.691179644091564	30.046157658226193	24.040719289299812	10.687397592242185
Branch_B	47.60052729640516	26.411174497952064	39.759886606620945	34.9129474415156	
Branch_C	38.07183545896947	20.045057836998954	34.886330538601946	19.237407225639675	
