branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	11.543863309667081	23.051298722426743	16.325184502468804	12.695351602040514	24.954209425700256
Branch_B	35.245544170131154	21.36890549223192	26.92526421135357	29.13797374432743	
Branch_C	27.73385993572416	43.56034961825643	36.263219977144836	51.59932684788064	
