subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
1	Subtype Beta	0.3303048278716665	0.20125686073860327	0.18617017774985256	0.7177318663601223
0	Subtype Alpha	0.21211551552797725	0.13794548219644084	0.2400513324356208	0.590112330160039
3	Subtype Delta	0.11577980682437557	0.26384766187317676	0.12112190214871782	0.5007493708462701
2	Subtype Gamma	0.10484866177897306	0.18189578332547623	0.1565178671093768	0.44326231221382606
