subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
1	Subtype Beta	0.37818372451882387	0.19861198536808677	0.34989817716361615	0.9266938870505268
3	Subtype Delta	0.1260217643232257	0.2624676325526373	0.13677351344467611	0.5252629103205391
0	Subtype Alpha	0.16210973765728315	0.13970949627908802	0.20651699032618534	0.5083362242625565
2	Subtype Gamma	0.09527249998194091	0.1838569786488909	0.13593671189015774	0.4150661905209896
