subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
0	Subtype Alpha	0.35047875045227395	0.1339261141123262	0.32217959733905865	0.8065844619036588
2	Subtype Gamma	0.2873956922812525	0.19529539030494245	0.19601432313259007	0.678705405718785
1	Subtype Beta	0.12696404187034097	0.2680318872962999	0.12913980835442562	0.5241357375210665
3	Subtype Delta	0.13492946803481506	0.1881788493526223	0.18123803336655112	0.5043463507539885
