branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	9.08782863859882	24.64001412179945	18.04300898449839	20.04041678694082	22.281199480726617
Branch_B	37.42184862695367	26.46544554797653	31.032802360739147	31.418931834567523	
Branch_C	21.004377781642972	43.47275380276052	38.403543296450934	54.63442354556912	
