subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
0	Subtype Alpha	0.3267681174237255	0.14818408166962932	0.34374883499625386	0.8187010340896087
1	Subtype Beta	0.2939410705976975	0.19916121296121417	0.19065219258262037	0.683754476141532
2	Subtype Gamma	0.14241126410866883	0.19240025901548014	0.1700884205078852	0.5048999436320342
3	Subtype Delta	0.1313601002748124	0.2429804939849017	0.12406148515235238	0.4984020794120665
