branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	26.195821343642475	14.55890893517813	33.263898151640745	29.828623897625913	10.247774128523329
Branch_B	44.79421915413419	23.499210756957392	38.196941088874844	30.698057743396593	
Branch_C	38.807910840395465	23.79442525651804	46.08092762808494	36.291755686433824	
