subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
2	Subtype Gamma	0.3475229129499989	0.20476262063324072	0.2594126582058647	0.8116981917891043
3	Subtype Delta	0.24952018567940507	0.2845521371921472	0.15590852033150412	0.6899808432030564
1	Subtype Beta	0.2021834522794655	0.16825256188453946	0.13263751627609377	0.5030735304400987
0	Subtype Alpha	0.12723245869056493	0.12872690632327305	0.15531210035333406	0.4112714653671721
