branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	27.832466069665323	23.80906466591701	39.04738708082333	35.29911584994146	11.3639679385295
Branch_B	37.85234928170966	20.568427577125483	35.38664597224517	21.619577959488925	
Branch_C	43.4852820926323	28.89915590368577	60.90201938423232	53.14288271971397	
