branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	8.107862768388548	30.56660141869801	19.370598665093134	22.37383005502328	26.52610501986923
Branch_B	37.643497041705004	28.358433765257157	32.242255138640765	31.73743215175357	
Branch_C	14.76152193916374	38.989642734567376	40.77385435595191	55.59190220643818	
