cluster	PC1	PC2	PC3	PC4	PC5
0	12.754713163717394	1.7494929261614476	-1.4035989392468138	0.3631343833369737	-0.41422082626924855
1	-14.63487748875286	-0.48203924005430954	0.4479548474820973	0.13618462317189584	-0.12415399196107457
2	3.3186236678387804	-9.75907375915972	2.068924753223212	-0.16694907960675281	0.3706182087587662
3	-6.0450806426846695	11.004582974766347	-1.3215297116110698	-0.40505228311522296	0.19269861500559965
