ENSG00000228253.1
ENSG00000008056.14
ENSG00000249992.2
ENSG00000169783.13
ENSG00000175206.10
ENSG00000146674.15
ENSG00000187094.12
ENSG00000130635.16
ENSG00000175334.8
ENSG00000172005.11
ENSG00000124302.13
ENSG00000198502.6
ENSG00000254122.3
ENSG00000257017.9
ENSG00000182132.14
ENSG00000167755.15
ENSG00000166482.12
ENSG00000142700.12
ENSG00000006128.12
ENSG00000100604.13
ENSG00000243279.4
ENSG00000018236.15
ENSG00000109610.6
ENSG00000167588.13
ENSG00000159713.11
ENSG00000128342.5
ENSG00000138379.5
ENSG00000141750.7
ENSG00000167641.11
ENSG00000165246.14
ENSG00000174807.4
ENSG00000188536.13
ENSG00000106333.13
ENSG00000128714.6
ENSG00000242265.6
ENSG00000110492.15
ENSG00000196132.14
ENSG00000197837.3
ENSG00000104112.9
ENSG00000145358.6
ENSG00000101210.13
ENSG00000169385.3
ENSG00000092758.18
ENSG00000276070.5
ENSG00000177575.13
ENSG00000197921.6
ENSG00000137441.8
ENSG00000152137.8
ENSG00000150656.15
ENSG00000112715.25
ENSG00000220205.9
ENSG00000135446.17
ENSG00000115468.12
ENSG00000118785.14
ENSG00000183878.15
ENSG00000134339.9
ENSG00000211445.12
ENSG00000131981.16
ENSG00000145247.12
ENSG00000113209.9
ENSG00000133067.17
ENSG00000185201.16
ENSG00000184905.9
ENSG00000108846.16
ENSG00000174871.11
ENSG00000155511.18
ENSG00000089169.15
ENSG00000070808.16
ENSG00000114115.10
ENSG00000132702.13
ENSG00000157005.4
ENSG00000128016.7
ENSG00000148926.10
ENSG00000132164.10
ENSG00000183036.11
ENSG00000138435.16
ENSG00000133800.9
ENSG00000137726.17
ENSG00000144191.12
ENSG00000173917.10
ENSG00000186973.11
ENSG00000169840.5
ENSG00000166407.14
ENSG00000112796.10
ENSG00000125740.14
ENSG00000188674.11
ENSG00000163220.11
ENSG00000067646.12
ENSG00000144485.11
ENSG00000187135.7
ENSG00000167772.12
ENSG00000174343.6
ENSG00000147588.7
ENSG00000124766.7
ENSG00000142871.18
ENSG00000084628.10
ENSG00000104332.12
ENSG00000070087.14
ENSG00000177108.5
ENSG00000171246.6
ENSG00000261934.2
ENSG00000144339.12
ENSG00000142227.11
ENSG00000182742.6
ENSG00000182379.10
ENSG00000168309.18
ENSG00000166165.13
ENSG00000183248.12
ENSG00000168899.5
ENSG00000106004.5
ENSG00000135452.10
ENSG00000260027.5
ENSG00000204099.12
ENSG00000215612.8
ENSG00000077080.10
ENSG00000127585.12
ENSG00000171885.18
ENSG00000176887.7
ENSG00000072163.20
ENSG00000037897.17
ENSG00000101955.15
ENSG00000196990.9
ENSG00000132465.12
ENSG00000121905.10
ENSG00000197261.11
ENSG00000151552.12
ENSG00000163888.4
ENSG00000196361.10
ENSG00000125144.14
ENSG00000160307.10
ENSG00000198910.14
ENSG00000162493.16
ENSG00000156298.13
ENSG00000087250.9
ENSG00000152214.14
ENSG00000152377.14
ENSG00000077942.19
ENSG00000128710.6
ENSG00000101311.16
ENSG00000113083.15
ENSG00000233822.4
ENSG00000101327.9
ENSG00000260314.3
ENSG00000276085.1
ENSG00000105976.16
ENSG00000114374.13
ENSG00000104415.14
ENSG00000232112.3
ENSG00000244734.4
ENSG00000137968.16
ENSG00000163923.10
ENSG00000142669.15
ENSG00000086300.16
ENSG00000253910.2
ENSG00000130222.11
ENSG00000111341.10
ENSG00000075043.19
ENSG00000102265.12
ENSG00000101938.15
ENSG00000143320.9
ENSG00000129009.13
ENSG00000157150.5
ENSG00000166340.17
ENSG00000146005.4
ENSG00000164932.13
ENSG00000156959.9
ENSG00000015592.16
ENSG00000126709.15
ENSG00000172348.15
ENSG00000116983.13
ENSG00000152578.13
ENSG00000144355.15
ENSG00000165457.14
ENSG00000136928.7
ENSG00000154928.18
ENSG00000170075.9
ENSG00000152284.5
ENSG00000213088.12
ENSG00000165349.12
ENSG00000185274.12
ENSG00000116649.10
ENSG00000106624.11
ENSG00000168993.15
ENSG00000186897.5
ENSG00000168824.14
ENSG00000139364.10
ENSG00000187122.17
ENSG00000218336.9
ENSG00000204065.3
ENSG00000065609.14
ENSG00000078549.15
ENSG00000167771.6
ENSG00000069399.15
ENSG00000105974.13
ENSG00000120833.14
ENSG00000144681.10
ENSG00000198300.14
ENSG00000130558.20
ENSG00000110881.12
ENSG00000196104.11
ENSG00000198838.14
ENSG00000024422.12
ENSG00000213190.4
ENSG00000101825.8
ENSG00000110436.13
ENSG00000122679.8
ENSG00000157734.14
ENSG00000105697.9
ENSG00000092051.17
ENSG00000137959.16
ENSG00000168243.11
ENSG00000074410.14
ENSG00000164076.17
ENSG00000008394.13
ENSG00000183072.10
ENSG00000138829.12
ENSG00000175130.7
ENSG00000171450.6
ENSG00000185236.12
ENSG00000101057.16
ENSG00000185610.6
ENSG00000130513.6
ENSG00000105088.8
ENSG00000065361.16
ENSG00000275395.6
ENSG00000148053.17
ENSG00000112559.15
ENSG00000172137.19
ENSG00000128591.16
ENSG00000181218.5
ENSG00000134970.14
ENSG00000177807.10
ENSG00000197903.8
ENSG00000123689.6
ENSG00000073792.16
ENSG00000122566.22
ENSG00000100336.17
ENSG00000196353.11
ENSG00000134121.10
ENSG00000275302.2
ENSG00000196767.9
ENSG00000168481.9
ENSG00000187955.12
ENSG00000176788.9
ENSG00000138061.12
