subtype_class	subtype_name	branch_A_support	branch_B_support	branch_C_support	total_support
1	Subtype Beta	0.21807873598008723	0.2515456427800852	0.20855269126098866	0.678177070021161
2	Subtype Gamma	0.28299396358939366	0.19102569275578277	0.18073643437332346	0.6547560907184998
3	Subtype Delta	0.14906187724457304	0.1937456959713824	0.16897827857471637	0.5117858517906718
0	Subtype Alpha	0.12578938500468245	0.14686687653352565	0.1401207058320228	0.4127769673702309
