branch	cluster_0_distance	cluster_1_distance	cluster_2_distance	cluster_3_distance	cluster_4_distance
Branch_A	33.17269105816039	20.85639315523352	32.26852578987868	25.347050073769186	29.911397816429098
Branch_B	61.4338992991943	41.59515625144249	52.64440437318733	50.76705280910471	
Branch_C	69.32538367619732	58.8696519111785	54.50038380512089	43.72539884853016	
